Date,Close,High,Low,Open,Volume,Ticker
2024-06-10,1293.75,1332.0999755859375,1282.449951171875,1294.0,1159150,POLICYBZR
2024-06-11,1299.449951171875,1317.449951171875,1283.0,1290.0,562593,POLICYBZR
2024-06-12,1311.550048828125,1328.0,1295.0,1314.8499755859375,625482,POLICYBZR
2024-06-13,1316.5999755859375,1349.75,1306.4000244140625,1328.0,546196,POLICYBZR
2024-06-14,1372.050048828125,1378.699951171875,1304.9000244140625,1325.0,1475020,POLICYBZR
2024-06-18,1365.1500244140625,1404.5,1351.75,1386.25,826217,POLICYBZR
2024-06-19,1354.0999755859375,1379.8499755859375,1331.050048828125,1379.8499755859375,902996,POLICYBZR
2024-06-20,1355.0,1370.0,1345.550048828125,1354.0999755859375,795109,POLICYBZR
2024-06-21,1335.199951171875,1366.300048828125,1322.0,1360.0,1187004,POLICYBZR
2024-06-24,1285.050048828125,1342.4000244140625,1273.050048828125,1340.75,955142,POLICYBZR
2024-06-25,1326.300048828125,1335.0,1272.800048828125,1288.800048828125,1311446,POLICYBZR
2024-06-26,1345.199951171875,1361.1500244140625,1316.8499755859375,1330.0,1799720,POLICYBZR
2024-06-27,1384.0999755859375,1415.0,1360.25,1379.449951171875,4899306,POLICYBZR
2024-06-28,1397.25,1458.0,1384.0999755859375,1395.4000244140625,2642033,POLICYBZR
2024-07-01,1517.1500244140625,1543.0,1400.199951171875,1400.199951171875,3895938,POLICYBZR
2024-07-02,1485.6500244140625,1516.75,1461.050048828125,1516.75,2134391,POLICYBZR
2024-07-03,1462.75,1488.6500244140625,1430.050048828125,1487.5,1095139,POLICYBZR
2024-07-04,1420.25,1472.0,1405.550048828125,1472.0,2532801,POLICYBZR
2024-07-05,1379.449951171875,1420.300048828125,1375.0,1411.300048828125,826222,POLICYBZR
2024-07-08,1410.9000244140625,1438.4000244140625,1380.300048828125,1381.1500244140625,1550003,POLICYBZR
2024-07-09,1425.0999755859375,1435.0,1408.949951171875,1423.949951171875,516323,POLICYBZR
2024-07-10,1420.5999755859375,1438.800048828125,1362.550048828125,1426.1500244140625,672931,POLICYBZR
2024-07-11,1470.8499755859375,1475.0,1415.4000244140625,1419.0,1360719,POLICYBZR
2024-07-12,1464.199951171875,1474.0,1419.25,1468.0,697745,POLICYBZR
2024-07-15,1442.9000244140625,1487.0,1429.5999755859375,1464.199951171875,665275,POLICYBZR
2024-07-16,1422.550048828125,1448.800048828125,1404.300048828125,1443.0,734692,POLICYBZR
2024-07-18,1454.5999755859375,1482.0,1386.0,1422.5,762255,POLICYBZR
2024-07-19,1413.050048828125,1454.550048828125,1400.0,1452.0,519367,POLICYBZR
2024-07-22,1465.800048828125,1475.0,1394.1500244140625,1423.699951171875,770848,POLICYBZR
2024-07-23,1450.300048828125,1473.0,1434.050048828125,1465.0,543452,POLICYBZR
2024-07-24,1497.75,1510.199951171875,1415.300048828125,1428.550048828125,1159657,POLICYBZR
2024-07-25,1476.050048828125,1490.050048828125,1454.0999755859375,1480.75,291915,POLICYBZR
2024-07-26,1498.9000244140625,1512.0,1466.0,1475.199951171875,359770,POLICYBZR
2024-07-29,1493.25,1521.699951171875,1466.449951171875,1499.0,1019431,POLICYBZR
2024-07-30,1456.199951171875,1497.3499755859375,1450.0,1484.0,603034,POLICYBZR
2024-07-31,1453.0,1485.0,1439.5999755859375,1460.050048828125,743445,POLICYBZR
2024-08-01,1441.25,1465.3499755859375,1424.199951171875,1458.6500244140625,1764030,POLICYBZR
2024-08-02,1500.800048828125,1510.0,1430.0999755859375,1430.1500244140625,1001534,POLICYBZR
2024-08-05,1473.5,1518.949951171875,1429.1500244140625,1484.449951171875,1205266,POLICYBZR
2024-08-06,1434.8499755859375,1528.0,1416.0,1486.449951171875,1062147,POLICYBZR
2024-08-07,1513.5,1551.949951171875,1432.0,1512.0,2670502,POLICYBZR
2024-08-08,1476.0,1510.0,1455.0,1510.0,1006758,POLICYBZR
2024-08-09,1462.449951171875,1489.949951171875,1432.199951171875,1489.949951171875,987790,POLICYBZR
2024-08-12,1428.0999755859375,1462.4000244140625,1421.300048828125,1435.0,1000263,POLICYBZR
2024-08-13,1482.6500244140625,1490.0,1437.9000244140625,1449.3499755859375,911312,POLICYBZR
2024-08-14,1574.050048828125,1709.949951171875,1484.050048828125,1484.050048828125,10969737,POLICYBZR
2024-08-16,1691.949951171875,1700.0,1562.050048828125,1585.0,3054093,POLICYBZR
2024-08-19,1652.5,1703.8499755859375,1590.1500244140625,1703.8499755859375,2067265,POLICYBZR
2024-08-20,1661.050048828125,1763.199951171875,1643.050048828125,1653.0,2188330,POLICYBZR
2024-08-21,1683.550048828125,1700.800048828125,1671.050048828125,1680.0,931841,POLICYBZR
2024-08-22,1696.050048828125,1706.0,1656.949951171875,1685.0,645564,POLICYBZR
2024-08-23,1685.949951171875,1726.0999755859375,1675.0,1704.550048828125,674244,POLICYBZR
2024-08-26,1819.3499755859375,1849.9000244140625,1670.050048828125,1701.0999755859375,2525922,POLICYBZR
2024-08-27,1777.949951171875,1803.050048828125,1767.0999755859375,1803.050048828125,1082557,POLICYBZR
2024-08-28,1737.9000244140625,1782.8499755859375,1726.0,1782.3499755859375,701465,POLICYBZR
2024-08-29,1726.550048828125,1797.0,1718.0,1780.0,1921009,POLICYBZR
2024-08-30,1772.25,1810.0,1698.0,1749.1500244140625,2607086,POLICYBZR
2024-09-02,1749.5,1783.5,1719.0,1783.0,1043919,POLICYBZR
2024-09-03,1718.75,1743.449951171875,1712.449951171875,1735.050048828125,1667552,POLICYBZR
2024-09-04,1729.550048828125,1748.75,1709.0999755859375,1718.75,1194203,POLICYBZR
2024-09-05,1720.75,1755.0,1716.199951171875,1728.0,759833,POLICYBZR
2024-09-06,1715.0,1739.0,1710.9000244140625,1721.75,420041,POLICYBZR
2024-09-09,1741.199951171875,1760.0,1680.550048828125,1715.0,627026,POLICYBZR
2024-09-10,1745.1500244140625,1776.699951171875,1735.050048828125,1751.0,609220,POLICYBZR
2024-09-11,1782.6500244140625,1792.9000244140625,1738.550048828125,1753.0,1011015,POLICYBZR
2024-09-12,1812.75,1835.0,1781.449951171875,1800.0,826262,POLICYBZR
2024-09-13,1814.0999755859375,1837.300048828125,1804.0,1836.800048828125,772939,POLICYBZR
2024-09-16,1797.199951171875,1839.25,1751.8499755859375,1839.25,664916,POLICYBZR
2024-09-17,1848.5,1871.4000244140625,1776.4000244140625,1801.0,1671977,POLICYBZR
2024-09-18,1805.5999755859375,1885.0,1798.949951171875,1835.0,719866,POLICYBZR
2024-09-19,1877.449951171875,1900.0,1821.4000244140625,1839.5,1711588,POLICYBZR
2024-09-20,1931.449951171875,1966.5,1855.0,1864.0,1787519,POLICYBZR
2024-09-23,1920.4000244140625,1932.25,1885.0,1930.300048828125,785448,POLICYBZR
2024-09-24,1838.75,1933.9000244140625,1796.75,1933.9000244140625,1693004,POLICYBZR
2024-09-25,1722.050048828125,1830.0,1685.0,1830.0,3892371,POLICYBZR
2024-09-26,1685.9000244140625,1750.0,1545.050048828125,1722.0,10662189,POLICYBZR
2024-09-27,1640.800048828125,1740.0,1600.0,1718.800048828125,4251091,POLICYBZR
2024-09-30,1619.949951171875,1713.699951171875,1603.199951171875,1660.0,5179483,POLICYBZR
2024-10-01,1730.449951171875,1740.0,1595.4000244140625,1645.0,4776243,POLICYBZR
2024-10-03,1706.9000244140625,1779.0,1693.75,1724.0,2436688,POLICYBZR
2024-10-04,1713.550048828125,1726.449951171875,1631.4000244140625,1699.949951171875,1808106,POLICYBZR
2024-10-07,1690.75,1747.800048828125,1681.550048828125,1705.0,1582055,POLICYBZR
2024-10-08,1661.550048828125,1681.0,1646.4000244140625,1675.0,2869109,POLICYBZR
2024-10-09,1655.199951171875,1688.6500244140625,1641.25,1667.0,763358,POLICYBZR
2024-10-10,1631.9000244140625,1690.0,1615.6500244140625,1690.0,1709381,POLICYBZR
2024-10-11,1639.050048828125,1656.0,1605.0,1631.9000244140625,1109869,POLICYBZR
2024-10-14,1652.6500244140625,1673.8499755859375,1642.449951171875,1654.0,2282889,POLICYBZR
2024-10-15,1676.1500244140625,1687.949951171875,1652.0,1652.75,1009190,POLICYBZR
2024-10-16,1704.550048828125,1719.949951171875,1676.0,1676.0,731981,POLICYBZR
2024-10-17,1685.050048828125,1730.0,1671.050048828125,1700.0,1063409,POLICYBZR
2024-10-18,1683.5999755859375,1710.0,1654.800048828125,1680.0,674150,POLICYBZR
2024-10-21,1675.9000244140625,1702.699951171875,1632.5999755859375,1689.9000244140625,1119617,POLICYBZR
2024-10-22,1621.5,1702.449951171875,1610.0999755859375,1688.4000244140625,724686,POLICYBZR
2024-10-23,1640.300048828125,1710.0,1605.300048828125,1621.5,990313,POLICYBZR
2024-10-24,1647.300048828125,1669.0999755859375,1610.25,1648.0,413123,POLICYBZR
2024-10-25,1639.75,1656.800048828125,1615.550048828125,1639.5,756828,POLICYBZR
2024-10-28,1661.8499755859375,1674.9000244140625,1626.949951171875,1639.0,456811,POLICYBZR
2024-10-29,1704.9000244140625,1720.0,1633.550048828125,1664.5,647355,POLICYBZR
2024-10-30,1703.4000244140625,1719.9000244140625,1649.25,1692.0,783012,POLICYBZR
2024-10-31,1701.1500244140625,1714.0,1661.0,1691.0,614924,POLICYBZR
2024-11-01,1706.300048828125,1717.0,1701.199951171875,1716.949951171875,31497,POLICYBZR
2024-11-04,1714.5,1725.0,1664.1500244140625,1706.800048828125,892716,POLICYBZR
2024-11-05,1641.949951171875,1712.050048828125,1600.6500244140625,1700.5,2087823,POLICYBZR
2024-11-06,1663.300048828125,1695.949951171875,1596.5999755859375,1695.0,3336155,POLICYBZR
2024-11-07,1739.0,1764.75,1654.949951171875,1663.300048828125,2433199,POLICYBZR
2024-11-08,1678.699951171875,1739.0,1664.9000244140625,1739.0,625061,POLICYBZR
2024-11-11,1666.5,1699.0999755859375,1653.0,1663.0999755859375,340568,POLICYBZR
2024-11-12,1685.0999755859375,1711.0,1661.0,1679.9000244140625,478459,POLICYBZR
2024-11-13,1632.8499755859375,1690.050048828125,1625.050048828125,1685.0999755859375,476493,POLICYBZR
2024-11-14,1724.5,1745.0,1636.0999755859375,1636.0999755859375,1346952,POLICYBZR
2024-11-18,1719.8499755859375,1807.699951171875,1675.550048828125,1683.8499755859375,1402978,POLICYBZR
2024-11-19,1712.6500244140625,1753.9000244140625,1691.0999755859375,1751.0,939422,POLICYBZR
2024-11-21,1724.949951171875,1770.0,1680.0,1742.5,892569,POLICYBZR
2024-11-22,1729.25,1752.9000244140625,1672.300048828125,1725.0,625706,POLICYBZR
2024-11-25,1806.300048828125,1819.0,1712.4000244140625,1763.0,4395079,POLICYBZR
2024-11-26,1850.800048828125,1865.0,1784.050048828125,1811.0,839786,POLICYBZR
2024-11-27,1843.9000244140625,1865.0,1806.699951171875,1850.800048828125,868323,POLICYBZR
2024-11-28,1878.8499755859375,1912.9000244140625,1790.050048828125,1828.199951171875,1572269,POLICYBZR
2024-11-29,1893.9000244140625,1920.199951171875,1830.0,1854.0,1340040,POLICYBZR
2024-12-02,1945.0999755859375,2005.0,1848.1500244140625,1888.4000244140625,1249088,POLICYBZR
2024-12-03,1926.25,2015.0999755859375,1876.0,2000.0,2954528,POLICYBZR
2024-12-04,2004.699951171875,2018.8499755859375,1914.949951171875,1940.0,1896974,POLICYBZR
2024-12-05,2017.4000244140625,2049.0,1984.5999755859375,2018.800048828125,2075271,POLICYBZR
2024-12-06,2142.300048828125,2150.0,2013.9000244140625,2025.0,3433089,POLICYBZR
2024-12-09,2131.14990234375,2210.0,2097.60009765625,2117.449951171875,2101814,POLICYBZR
2024-12-10,2172.64990234375,2200.0,2048.300048828125,2121.10009765625,2341928,POLICYBZR
2024-12-11,2165.0,2200.0,2132.0,2174.050048828125,905083,POLICYBZR
2024-12-12,2140.0,2196.699951171875,2125.60009765625,2152.89990234375,926181,POLICYBZR
2024-12-13,2104.050048828125,2144.89990234375,2090.14990234375,2136.85009765625,1111171,POLICYBZR
2024-12-16,2108.75,2124.89990234375,2072.699951171875,2094.10009765625,1272989,POLICYBZR
2024-12-17,2133.449951171875,2179.550048828125,2101.5,2110.0,1325933,POLICYBZR
2024-12-18,2147.64990234375,2172.0,2095.39990234375,2147.14990234375,1089931,POLICYBZR
2024-12-19,2144.14990234375,2154.0,2056.199951171875,2101.0,964655,POLICYBZR
2024-12-20,2092.14990234375,2155.39990234375,2060.0,2155.0,1434504,POLICYBZR
2024-12-23,2116.39990234375,2141.75,2076.39990234375,2092.14990234375,1102384,POLICYBZR
2024-12-24,2058.5,2110.25,2045.0,2110.199951171875,1059235,POLICYBZR
2024-12-26,2037.199951171875,2067.300048828125,2025.050048828125,2047.8499755859375,742457,POLICYBZR
2024-12-27,2052.75,2074.0,2033.6500244140625,2037.199951171875,738273,POLICYBZR
2024-12-30,2107.85009765625,2151.5,2031.949951171875,2035.0,4039739,POLICYBZR
2024-12-31,2108.85009765625,2121.60009765625,2032.0,2045.5,1718180,POLICYBZR
2025-01-01,2119.199951171875,2134.699951171875,2090.60009765625,2103.0,728019,POLICYBZR
2025-01-02,2203.25,2230.0,2115.0,2130.949951171875,2784644,POLICYBZR
2025-01-03,2215.85009765625,2246.89990234375,2175.0,2212.0,730651,POLICYBZR
2025-01-06,2120.0,2236.949951171875,2100.0,2220.0,1437924,POLICYBZR
2025-01-07,2079.550048828125,2152.449951171875,2069.449951171875,2120.0,1403657,POLICYBZR
2025-01-08,2002.8499755859375,2084.85009765625,1968.449951171875,2080.10009765625,1748241,POLICYBZR
2025-01-09,1919.550048828125,1997.300048828125,1915.0,1991.25,1033509,POLICYBZR
2025-01-10,1862.949951171875,1930.75,1840.8499755859375,1918.050048828125,1279770,POLICYBZR
2025-01-13,1697.1500244140625,1802.949951171875,1680.1500244140625,1784.800048828125,2739327,POLICYBZR
2025-01-14,1743.8499755859375,1770.0,1676.0,1680.0,1594900,POLICYBZR
2025-01-15,1763.6500244140625,1778.0,1700.050048828125,1743.8499755859375,1991197,POLICYBZR
2025-01-16,1813.300048828125,1841.3499755859375,1791.0,1791.0,2072357,POLICYBZR
2025-01-17,1724.4000244140625,1817.4000244140625,1706.0,1815.0,2732621,POLICYBZR
2025-01-20,1749.800048828125,1774.0,1695.0,1714.4000244140625,1099774,POLICYBZR
2025-01-21,1651.449951171875,1752.949951171875,1641.3499755859375,1752.949951171875,1359132,POLICYBZR
2025-01-22,1610.699951171875,1664.9000244140625,1547.25,1664.9000244140625,2767075,POLICYBZR
2025-01-23,1686.800048828125,1704.75,1605.0,1612.8499755859375,1397792,POLICYBZR
2025-01-24,1694.699951171875,1713.949951171875,1672.0,1686.800048828125,1300353,POLICYBZR
2025-01-27,1694.050048828125,1705.949951171875,1665.0,1670.0,1313812,POLICYBZR
2025-01-28,1644.0,1705.0,1625.0,1685.0999755859375,1176369,POLICYBZR
2025-01-29,1710.949951171875,1723.199951171875,1633.75,1644.0,756568,POLICYBZR
2025-01-30,1656.0999755859375,1735.25,1639.0,1725.449951171875,1487051,POLICYBZR
2025-01-31,1726.800048828125,1740.0,1595.0999755859375,1680.0,3194484,POLICYBZR
2025-02-01,1716.1500244140625,1770.0999755859375,1604.699951171875,1740.0,925700,POLICYBZR
2025-02-03,1672.1500244140625,1709.449951171875,1647.3499755859375,1662.6500244140625,1253612,POLICYBZR
2025-02-04,1706.6500244140625,1712.9000244140625,1668.199951171875,1675.0,1270301,POLICYBZR
2025-02-05,1753.75,1770.5999755859375,1710.75,1721.949951171875,1321880,POLICYBZR
2025-02-06,1701.75,1777.0999755859375,1685.0999755859375,1760.1500244140625,722329,POLICYBZR
2025-02-07,1725.4000244140625,1731.9000244140625,1659.25,1701.75,916722,POLICYBZR
2025-02-10,1661.800048828125,1732.5,1652.699951171875,1725.0,817366,POLICYBZR
2025-02-11,1539.300048828125,1668.949951171875,1518.5,1661.800048828125,2543617,POLICYBZR
2025-02-12,1592.75,1611.8499755859375,1487.5,1537.0,2607336,POLICYBZR
2025-02-13,1633.75,1660.0,1576.4000244140625,1584.699951171875,1630636,POLICYBZR
2025-02-14,1574.0,1649.5999755859375,1548.0,1627.0,963249,POLICYBZR
2025-02-17,1494.3499755859375,1550.0,1476.949951171875,1542.0999755859375,3807864,POLICYBZR
2025-02-18,1526.0999755859375,1558.5,1470.25,1475.949951171875,2180785,POLICYBZR
2025-02-19,1511.800048828125,1542.0,1484.050048828125,1516.0,1326272,POLICYBZR
2025-02-20,1509.0,1532.3499755859375,1494.550048828125,1503.0,1687900,POLICYBZR
2025-02-21,1562.75,1575.550048828125,1510.0999755859375,1510.0999755859375,1383884,POLICYBZR
2025-02-24,1554.5999755859375,1565.6500244140625,1497.050048828125,1540.0,1408416,POLICYBZR
2025-02-25,1505.5,1553.0,1499.050048828125,1542.0,1110766,POLICYBZR
2025-02-27,1500.800048828125,1525.0,1457.25,1523.8499755859375,1363988,POLICYBZR
2025-02-28,1463.5999755859375,1494.9000244140625,1442.050048828125,1494.9000244140625,5127596,POLICYBZR
2025-03-03,1451.8499755859375,1464.8499755859375,1372.949951171875,1457.0,1883178,POLICYBZR
2025-03-04,1413.8499755859375,1485.5,1397.0,1425.550048828125,1937109,POLICYBZR
2025-03-05,1409.6500244140625,1421.300048828125,1364.0,1391.0,3408547,POLICYBZR
2025-03-06,1406.699951171875,1441.25,1399.5999755859375,1426.25,1024878,POLICYBZR
2025-03-07,1397.800048828125,1433.949951171875,1389.0,1410.0,906953,POLICYBZR
2025-03-10,1425.4000244140625,1448.0,1386.25,1393.5,1852710,POLICYBZR
2025-03-11,1468.949951171875,1483.25,1405.300048828125,1411.0,1276914,POLICYBZR
2025-03-12,1405.699951171875,1450.0,1336.199951171875,1450.0,4617751,POLICYBZR
